date,store_id,product_id,units_sold,demand,price,discount,promotion
2022-03-13,S004,P0001,100,107,9.62,20,1
2022-03-13,S004,P0002,177,186,20.95,20,1
2022-03-13,S004,P0003,107,108,164.5,0,0
2022-03-13,S004,P0004,174,188,55.82,20,1
2022-03-13,S004,P0005,67,58,67.37,0,0
2022-03-13,S004,P0006,150,147,40.25,10,0
2022-03-13,S004,P0007,88,138,32.48,5,0
2022-03-13,S004,P0008,120,112,88.39,25,1
2022-03-13,S004,P0009,113,130,122.26,5,0
2022-03-13,S004,P0010,98,83,24.65,0,0
2022-03-13,S004,P0011,89,126,65.87,0,0
2022-03-13,S004,P0012,54,87,106.38,5,0
2022-03-13,S004,P0013,145,155,23.19,5,0
2022-03-13,S004,P0014,91,88,176.02,5,0
2022-03-13,S004,P0015,93,119,112.62,5,0
2022-03-13,S004,P0016,61,121,137.83,5,0
2022-03-13,S004,P0017,177,160,106.73,10,0
2022-03-13,S004,P0018,39,38,148.08,0,0
2022-03-13,S004,P0019,104,139,65.14,10,1
2022-03-13,S004,P0020,104,105,122.35,20,1
2022-03-13,S005,P0001,34,144,11.09,20,1
2022-03-13,S005,P0002,61,83,35.59,15,1
2022-03-13,S005,P0003,121,180,34.93,10,0
2022-03-13,S005,P0004,235,268,10.12,20,1
2022-03-13,S005,P0005,64,89,15.86,5,0
2022-03-13,S005,P0006,87,114,62.68,5,0
2022-03-13,S005,P0007,39,49,68.86,0,0
2022-03-13,S005,P0008,55,63,49.73,15,1
2022-03-13,S005,P0009,186,173,107.6,10,0
2022-03-13,S005,P0010,28,82,53.56,10,0
2022-03-13,S005,P0011,65,82,81.08,0,0
2022-03-13,S005,P0012,123,104,143.08,5,0
2022-03-13,S005,P0013,72,110,73.41,10,0
2022-03-13,S005,P0014,54,48,142.66,5,0
2022-03-13,S005,P0015,14,132,55.73,0,0
2022-03-13,S005,P0016,127,129,37.08,5,0
2022-03-13,S005,P0017,110,109,39.35,5,0
2022-03-13,S005,P0018,81,92,21.59,5,0
2022-03-13,S005,P0019,56,82,114.49,20,1
2022-03-13,S005,P0020,85,110,30.77,10,1
2022-03-14,S001,P0001,118,107,78.53,0,0
2022-03-14,S001,P0002,152,138,74.68,0,0
2022-03-14,S001,P0003,132,177,56.04,20,1
2022-03-14,S001,P0004,73,80,97.24,10,0
2022-03-14,S001,P0005,56,80,50.19,10,0
2022-03-14,S001,P0006,142,141,44.99,5,0
2022-03-14,S001,P0007,46,76,20.71,10,1
2022-03-14,S001,P0008,64,137,53.82,0,0
2022-03-14,S001,P0009,69,63,79.63,5,0
2022-03-14,S001,P0010,42,43,89.98,25,1
2022-03-14,S001,P0011,31,50,140.46,10,0
2022-03-14,S001,P0012,68,84,74.81,10,0
2022-03-14,S001,P0013,109,172,35.52,15,1
2022-03-14,S001,P0014,145,129,76.38,5,0
2022-03-14,S001,P0015,180,163,19.72,0,0
2022-03-14,S001,P0016,173,159,44.11,10,0
2022-03-14,S001,P0017,111,152,22.84,20,1
2022-03-14,S001,P0018,60,60,50.38,10,0
2022-03-14,S001,P0019,36,82,104.22,10,0
2022-03-14,S001,P0020,51,52,103.98,5,0
2022-03-14,S002,P0001,86,114,85.25,0,0
2022-03-14,S002,P0002,114,163,42.73,0,0
2022-03-14,S002,P0003,125,279,102.19,25,1
2022-03-14,S002,P0004,82,131,42.07,10,0
2022-03-14,S002,P0005,15,16,68.07,0,0
2022-03-14,S002,P0006,102,86,60.28,10,0
2022-03-14,S002,P0007,83,128,23.72,25,1
2022-03-14,S002,P0008,107,96,26.98,0,0
2022-03-14,S002,P0009,128,158,70.99,5,0
2022-03-14,S002,P0010,158,178,100.38,15,1
2022-03-14,S002,P0011,113,115,95.5,5,0
2022-03-14,S002,P0012,34,51,58.76,5,0
2022-03-14,S002,P0013,140,125,20.38,20,1
2022-03-14,S002,P0014,97,104,121.56,10,0
2022-03-14,S002,P0015,97,92,67.88,0,0
2022-03-14,S002,P0016,80,108,92.24,0,0
2022-03-14,S002,P0017,198,230,25.82,15,1
2022-03-14,S002,P0018,98,99,29.69,0,0
2022-03-14,S002,P0019,120,108,86.54,5,0
2022-03-14,S002,P0020,74,83,133.42,5,0
2022-03-14,S003,P0001,0,139,20.3,0,0
2022-03-14,S003,P0002,44,49,44.66,10,0
2022-03-14,S003,P0003,147,263,132.21,10,1
2022-03-14,S003,P0004,120,102,23.43,0,0
2022-03-14,S003,P0005,70,86,20.9,5,0
2022-03-14,S003,P0006,113,114,39.68,5,0
2022-03-14,S003,P0007,90,125,15.96,10,1
2022-03-14,S003,P0008,50,82,104.91,5,0
2022-03-14,S003,P0009,119,103,52.16,10,0
2022-03-14,S003,P0010,147,158,39.92,15,1
2022-03-14,S003,P0011,121,114,125.04,5,0
2022-03-14,S003,P0012,29,36,85.19,0,0
2022-03-14,S003,P0013,49,54,49.14,25,1
2022-03-14,S003,P0014,80,78,88.66,5,0
2022-03-14,S003,P0015,101,97,102.86,0,0
2022-03-14,S003,P0016,64,114,101.21,5,0
2022-03-14,S003,P0017,109,122,128.04,10,1
2022-03-14,S003,P0018,54,65,130.1,5,0
2022-03-14,S003,P0019,87,84,49.96,5,0
2022-03-14,S003,P0020,96,127,74.04,10,0
2022-03-14,S004,P0001,55,82,9.95,10,0
2022-03-14,S004,P0002,15,139,23.04,5,0
2022-03-14,S004,P0003,86,99,121.56,20,1
2022-03-14,S004,P0004,110,106,52.44,5,0
2022-03-14,S004,P0005,23,36,58.61,5,0
2022-03-14,S004,P0006,74,120,41.25,0,0
2022-03-14,S004,P0007,177,177,27.19,25,1
2022-03-14,S004,P0008,70,71,92.36,10,0
2022-03-14,S004,P0009,54,84,117.02,0,0
2022-03-14,S004,P0010,133,136,23.09,25,1
2022-03-14,S004,P0011,31,43,44.27,10,0
2022-03-14,S004,P0012,97,103,112.16,10,0
2022-03-14,S004,P0013,155,209,23.67,20,1
2022-03-14,S004,P0014,24,36,152.08,0,0
2022-03-14,S004,P0015,40,57,81.75,10,0
2022-03-14,S004,P0016,46,46,111.66,0,0
2022-03-14,S004,P0017,84,120,100.01,10,1
2022-03-14,S004,P0018,69,96,183.42,0,0
2022-03-14,S004,P0019,59,93,56.43,10,0
2022-03-14,S004,P0020,65,83,128.31,5,0
2022-03-14,S005,P0001,85,89,11.05,10,0
2022-03-14,S005,P0002,87,128,43.67,10,0
2022-03-14,S005,P0003,171,201,34.52,20,1
2022-03-14,S005,P0004,68,93,7.56,5,0
2022-03-14,S005,P0005,51,68,13.26,10,0
2022-03-14,S005,P0006,45,62,47.24,10,0
2022-03-14,S005,P0007,100,106,79.77,10,1
2022-03-14,S005,P0008,5,4,43.35,0,0
2022-03-14,S005,P0009,77,127,104.96,5,0
2022-03-14,S005,P0010,131,189,58.32,25,1
2022-03-14,S005,P0011,42,67,72.98,0,0
2022-03-14,S005,P0012,58,91,144.31,0,0
2022-03-14,S005,P0013,147,151,78.26,15,1
2022-03-14,S005,P0014,125,115,189.72,0,0
2022-03-14,S005,P0015,58,65,40.27,10,0
2022-03-14,S005,P0016,164,137,37.82,10,0
2022-03-14,S005,P0017,93,147,35.36,20,1
2022-03-14,S005,P0018,59,113,23.09,0,0
2022-03-14,S005,P0019,27,29,116.94,0,0
2022-03-14,S005,P0020,109,140,33.76,5,0
2022-03-15,S001,P0001,129,119,65.22,20,1
2022-03-15,S001,P0002,109,115,54.89,25,1
2022-03-15,S001,P0003,159,137,62.69,5,0
2022-03-15,S001,P0004,92,107,106.57,10,0
2022-03-15,S001,P0005,54,72,48.78,10,0
2022-03-15,S001,P0006,105,99,37.43,10,0
2022-03-15,S001,P0007,55,72,22.71,5,0
2022-03-15,S001,P0008,90,133,47.91,10,1
2022-03-15,S001,P0009,75,82,80.79,10,0
2022-03-15,S001,P0010,82,69,113.26,10,0
2022-03-15,S001,P0011,39,46,138.21,10,0
2022-03-15,S001,P0012,189,174,88.13,15,1
2022-03-15,S001,P0013,84,93,29.74,10,0
2022-03-15,S001,P0014,114,122,70.37,15,1
2022-03-15,S001,P0015,88,97,13.74,15,1
2022-03-15,S001,P0016,107,113,34.32,20,1
2022-03-15,S001,P0017,55,75,20.15,5,0
2022-03-15,S001,P0018,140,176,72.31,10,1
2022-03-15,S001,P0019,79,79,108.87,5,0
2022-03-15,S001,P0020,133,129,128.3,10,1
2022-03-15,S002,P0001,253,233,105.58,10,1
2022-03-15,S002,P0002,226,224,37.87,20,1
2022-03-15,S002,P0003,111,121,78.41,10,0
2022-03-15,S002,P0004,126,170,49.6,5,0
2022-03-15,S002,P0005,82,93,96.91,0,0
2022-03-15,S002,P0006,95,144,76.36,5,0
2022-03-15,S002,P0007,51,69,26.04,5,0
2022-03-15,S002,P0008,51,181,26.27,20,1
2022-03-15,S002,P0009,90,172,77.5,0,0
2022-03-15,S002,P0010,193,179,106.68,10,0
2022-03-15,S002,P0011,190,199,126.92,0,0
2022-03-15,S002,P0012,123,111,54.36,25,1
2022-03-15,S002,P0013,151,136,23.66,10,0
2022-03-15,S002,P0014,148,189,146.67,15,1
2022-03-15,S002,P0015,87,129,68.36,15,1
2022-03-15,S002,P0016,49,50,63.45,20,1
2022-03-15,S002,P0017,102,100,20.2,10,0
2022-03-15,S002,P0018,99,88,24.47,10,1
2022-03-15,S002,P0019,70,72,76.35,10,0
2022-03-15,S002,P0020,68,105,129.31,10,1
2022-03-15,S003,P0001,148,201,21.57,10,1
2022-03-15,S003,P0002,88,100,53.64,10,1
2022-03-15,S003,P0003,110,100,86.28,10,0
2022-03-15,S003,P0004,76,81,21.83,5,0
2022-03-15,S003,P0005,71,92,21.3,5,0
2022-03-15,S003,P0006,97,206,53.72,5,0
2022-03-15,S003,P0007,111,125,17.75,5,0
2022-03-15,S003,P0008,155,159,105.22,25,1
2022-03-15,S003,P0009,121,178,68.5,5,0
2022-03-15,S003,P0010,62,60,34.28,5,0
2022-03-15,S003,P0011,72,114,124.95,5,0
2022-03-15,S003,P0012,72,79,79.22,25,1
2022-03-15,S003,P0013,135,155,77.86,10,0
2022-03-15,S003,P0014,216,216,125.04,10,1
2022-03-15,S003,P0015,102,95,82.49,15,1
2022-03-15,S003,P0016,150,127,94.29,15,1
2022-03-15,S003,P0017,40,55,113.05,5,0
2022-03-15,S003,P0018,83,108,135.59,10,1
2022-03-15,S003,P0019,108,134,61.75,5,0
2022-03-15,S003,P0020,56,53,54.33,15,1
2022-03-15,S004,P0001,219,202,11.77,25,1
2022-03-15,S004,P0002,134,153,19.18,20,1
2022-03-15,S004,P0003,91,113,167.46,0,0
2022-03-15,S004,P0004,115,147,56.19,10,0
2022-03-15,S004,P0005,67,70,66.77,5,0
2022-03-15,S004,P0006,104,156,43.61,0,0
2022-03-15,S004,P0007,179,158,32.63,10,0
2022-03-15,S004,P0008,82,104,87.11,20,1
2022-03-15,S004,P0009,114,107,119.85,0,0
2022-03-15,S004,P0010,79,127,28.43,5,0
2022-03-15,S004,P0011,114,127,59.38,10,0
2022-03-15,S004,P0012,101,144,105.71,25,1
2022-03-15,S004,P0013,91,91,20.05,5,0
2022-03-15,S004,P0014,37,54,147.26,10,1
2022-03-15,S004,P0015,137,136,99.81,20,1
2022-03-15,S004,P0016,116,102,122.97,10,1
2022-03-15,S004,P0017,59,57,80.66,10,0
2022-03-15,S004,P0018,77,100,157.88,15,1
2022-03-15,S004,P0019,43,52,46.22,10,0
2022-03-15,S004,P0020,75,109,131.63,15,1
2022-03-15,S005,P0001,99,111,10.03,20,1
2022-03-15,S005,P0002,92,85,35.91,15,1
2022-03-15,S005,P0003,142,140,33.1,5,0
2022-03-15,S005,P0004,87,142,7.94,10,0
2022-03-15,S005,P0005,39,63,14.46,0,0
2022-03-15,S005,P0006,137,140,67.8,5,0
2022-03-15,S005,P0007,35,54,73.97,0,0
2022-03-15,S005,P0008,126,146,61.8,15,1
2022-03-15,S005,P0009,77,101,101.88,0,0
2022-03-15,S005,P0010,96,128,62.45,5,0
2022-03-15,S005,P0011,72,99,85.66,0,0
2022-03-15,S005,P0012,67,57,108.58,15,1
2022-03-15,S005,P0013,58,84,74.71,0,0
2022-03-15,S005,P0014,96,107,166.21,10,1
2022-03-15,S005,P0015,180,206,57.8,15,1
2022-03-15,S005,P0016,75,73,27.59,15,1
2022-03-15,S005,P0017,46,48,31.72,5,0
2022-03-15,S005,P0018,106,141,19.84,25,1
2022-03-15,S005,P0019,66,95,142.31,5,0
2022-03-15,S005,P0020,100,124,32.13,10,1
2022-03-16,S001,P0001,103,86,69.72,5,0
2022-03-16,S001,P0002,57,54,56.24,5,0
2022-03-16,S001,P0003,131,114,52.58,10,0
2022-03-16,S001,P0004,111,104,105.31,10,1
2022-03-16,S001,P0005,92,124,54.77,15,1
2022-03-16,S001,P0006,83,129,41.12,10,0
2022-03-16,S001,P0007,110,154,27.98,5,0
2022-03-16,S001,P0008,76,112,40.31,15,1
2022-03-16,S001,P0009,105,108,83.7,10,0
2022-03-16,S001,P0010,89,83,132.09,5,0
2022-03-16,S001,P0011,88,108,153.06,20,1
2022-03-16,S001,P0012,128,138,84.25,10,0
2022-03-16,S001,P0013,118,176,38.02,10,0
2022-03-16,S001,P0014,82,137,69.93,15,1
2022-03-16,S001,P0015,145,177,16.17,25,1
2022-03-16,S001,P0016,129,176,38.53,25,1
2022-03-16,S001,P0017,124,146,21.02,25,1
2022-03-16,S001,P0018,75,123,62.52,5,0
2022-03-16,S001,P0019,65,93,90.35,25,1
2022-03-16,S001,P0020,52,53,104.33,5,0
2022-03-16,S002,P0001,104,130,84.83,10,0
2022-03-16,S002,P0002,98,138,35.9,10,0
2022-03-16,S002,P0003,129,199,108.12,5,0
2022-03-16,S002,P0004,237,276,63.48,10,1
2022-03-16,S002,P0005,56,59,77.0,10,1
2022-03-16,S002,P0006,145,157,79.06,0,0
2022-03-16,S002,P0007,64,102,27.69,5,0
2022-03-16,S002,P0008,152,217,30.55,15,1
2022-03-16,S002,P0009,121,134,62.79,10,0
2022-03-16,S002,P0010,153,158,112.14,0,0
2022-03-16,S002,P0011,142,190,104.5,20,1
2022-03-16,S002,P0012,80,87,60.28,10,0
2022-03-16,S002,P0013,102,159,26.69,0,0
2022-03-16,S002,P0014,82,119,120.65,15,1
2022-03-16,S002,P0015,121,151,77.12,10,1
2022-03-16,S002,P0016,134,113,83.96,15,1
2022-03-16,S002,P0017,197,180,21.53,20,1
2022-03-16,S002,P0018,73,82,26.57,0,0
2022-03-16,S002,P0019,103,126,81.14,20,1
2022-03-16,S002,P0020,111,115,133.5,10,0
2022-03-16,S003,P0001,51,77,15.79,0,0
2022-03-16,S003,P0002,152,138,63.69,0,0
2022-03-16,S003,P0003,75,111,94.27,5,0
2022-03-16,S003,P0004,205,201,27.88,10,1
2022-03-16,S003,P0005,146,192,27.04,10,1
2022-03-16,S003,P0006,82,95,39.2,0,0
2022-03-16,S003,P0007,87,115,16.33,5,0
2022-03-16,S003,P0008,132,162,133.93,10,1
2022-03-16,S003,P0009,120,179,65.39,5,0
2022-03-16,S003,P0010,88,134,39.4,10,0
2022-03-16,S003,P0011,79,120,113.81,15,1
2022-03-16,S003,P0012,64,94,105.69,0,0
2022-03-16,S003,P0013,112,164,79.8,10,0
2022-03-16,S003,P0014,145,171,93.11,25,1
2022-03-16,S003,P0015,175,175,98.53,20,1
2022-03-16,S003,P0016,152,169,98.72,25,1
2022-03-16,S003,P0017,77,93,116.82,10,1
2022-03-16,S003,P0018,48,78,129.37,5,0
2022-03-16,S003,P0019,42,44,40.52,15,1
2022-03-16,S003,P0020,57,59,68.67,0,0
2022-03-16,S004,P0001,62,52,8.95,5,0
2022-03-16,S004,P0002,57,95,20.09,0,0
2022-03-16,S004,P0003,77,84,129.89,10,0
2022-03-16,S004,P0004,145,148,49.37,25,1
2022-03-16,S004,P0005,104,130,64.32,25,1
2022-03-16,S004,P0006,132,134,43.03,0,0
2022-03-16,S004,P0007,96,85,26.07,10,0
2022-03-16,S004,P0008,93,90,78.08,25,1
2022-03-16,S004,P0009,116,147,128.38,10,0
2022-03-16,S004,P0010,119,142,28.16,10,0
2022-03-16,S004,P0011,180,159,57.81,20,1
2022-03-16,S004,P0012,117,103,118.34,5,0
2022-03-16,S004,P0013,97,106,21.12,0,0
2022-03-16,S004,P0014,74,101,164.25,15,1
2022-03-16,S004,P0015,70,69,76.08,20,1
2022-03-16,S004,P0016,39,62,106.88,10,1
2022-03-16,S004,P0017,68,98,78.55,20,1
2022-03-16,S004,P0018,35,53,141.92,5,0
2022-03-16,S004,P0019,107,119,54.56,20,1
2022-03-16,S004,P0020,45,56,110.15,10,0
2022-03-16,S005,P0001,102,95,11.26,10,0
2022-03-16,S005,P0002,38,42,32.42,10,0
2022-03-16,S005,P0003,108,124,31.48,10,0
2022-03-16,S005,P0004,144,208,9.39,15,1
2022-03-16,S005,P0005,81,70,12.6,15,1
2022-03-16,S005,P0006,108,116,59.72,10,0
2022-03-16,S005,P0007,82,104,75.52,10,0
2022-03-16,S005,P0008,43,59,43.2,25,1
2022-03-16,S005,P0009,98,89,93.08,5,0
2022-03-16,S005,P0010,143,136,70.87,0,0
2022-03-16,S005,P0011,115,106,62.5,25,1
2022-03-16,S005,P0012,30,46,110.13,5,0
2022-03-16,S005,P0013,87,133,78.89,5,0
2022-03-16,S005,P0014,64,84,128.31,25,1
2022-03-16,S005,P0015,87,86,38.05,25,1
2022-03-16,S005,P0016,68,79,28.2,15,1
2022-03-16,S005,P0017,63,64,28.43,20,1
2022-03-16,S005,P0018,90,144,25.35,0,0
2022-03-16,S005,P0019,87,82,129.03,10,1
2022-03-16,S005,P0020,72,94,29.22,10,0
2022-03-17,S001,P0001,92,101,69.39,10,0
2022-03-17,S001,P0002,64,77,55.18,10,0
2022-03-17,S001,P0003,123,109,54.6,10,0
2022-03-17,S001,P0004,62,104,111.27,5,0
2022-03-17,S001,P0005,100,98,59.34,0,0
2022-03-17,S001,P0006,84,99,33.35,20,1
2022-03-17,S001,P0007,135,163,31.79,0,0
2022-03-17,S001,P0008,78,120,36.5,25,1
2022-03-17,S001,P0009,89,87,72.96,20,1
2022-03-17,S001,P0010,82,102,140.7,5,0
2022-03-17,S001,P0011,69,76,154.76,10,0
2022-03-17,S001,P0012,91,148,96.4,0,0
2022-03-17,S001,P0013,22,31,23.51,10,0
2022-03-17,S001,P0014,121,150,76.46,15,1
2022-03-17,S001,P0015,138,198,17.28,20,1
2022-03-17,S001,P0016,140,142,44.43,0,0
2022-03-17,S001,P0017,136,209,26.73,15,1
2022-03-17,S001,P0018,199,228,77.76,15,1
2022-03-17,S001,P0019,37,40,93.86,5,0
2022-03-17,S001,P0020,85,73,106.8,10,1
2022-03-17,S002,P0001,109,112,80.29,10,0
2022-03-17,S002,P0002,34,57,27.39,10,0
2022-03-17,S002,P0003,144,125,83.58,10,0
2022-03-17,S002,P0004,114,126,43.85,5,0
2022-03-17,S002,P0005,34,55,76.21,5,0
2022-03-17,S002,P0006,83,125,57.74,20,1
2022-03-17,S002,P0007,162,136,32.41,0,0
2022-03-17,S002,P0008,171,167,26.92,15,1
2022-03-17,S002,P0009,200,197,69.67,20,1
2022-03-17,S002,P0010,110,113,88.43,5,0
2022-03-17,S002,P0011,53,127,99.13,5,0
2022-03-17,S002,P0012,84,104,63.81,10,0
2022-03-17,S002,P0013,110,141,25.36,0,0
2022-03-17,S002,P0014,16,209,146.33,15,1
2022-03-17,S002,P0015,108,156,74.26,10,1
2022-03-17,S002,P0016,32,42,76.56,0,0
2022-03-17,S002,P0017,147,186,20.48,25,1
2022-03-17,S002,P0018,114,118,25.47,15,1
2022-03-17,S002,P0019,90,135,99.07,5,0
2022-03-17,S002,P0020,67,100,106.18,25,1
2022-03-17,S003,P0001,174,213,22.22,10,0
2022-03-17,S003,P0002,39,50,49.88,0,0
2022-03-17,S003,P0003,117,162,104.04,5,0
2022-03-17,S003,P0004,129,175,29.02,0,0
2022-03-17,S003,P0005,114,145,27.8,0,0
2022-03-17,S003,P0006,99,163,37.95,25,1
2022-03-17,S003,P0007,145,190,22.34,0,0
2022-03-17,S003,P0008,56,53,88.75,15,1
2022-03-17,S003,P0009,92,141,48.89,25,1
2022-03-17,S003,P0010,129,116,43.71,0,0
2022-03-17,S003,P0011,86,87,126.45,0,0
2022-03-17,S003,P0012,58,78,100.07,5,0
2022-03-17,S003,P0013,83,115,72.89,10,0
2022-03-17,S003,P0014,162,148,99.25,15,1
2022-03-17,S003,P0015,183,154,110.07,10,1
2022-03-17,S003,P0016,77,98,95.79,10,0
2022-03-17,S003,P0017,87,117,110.46,25,1
2022-03-17,S003,P0018,78,105,141.61,10,1
2022-03-17,S003,P0019,122,172,65.25,5,0
2022-03-17,S003,P0020,54,71,64.64,10,1
2022-03-17,S004,P0001,95,85,10.07,10,0
2022-03-17,S004,P0002,137,131,23.68,0,0
2022-03-17,S004,P0003,57,50,127.44,0,0
2022-03-17,S004,P0004,70,113,59.36,0,0
2022-03-17,S004,P0005,36,48,64.6,0,0
2022-03-17,S004,P0006,64,71,26.34,25,1
2022-03-17,S004,P0007,112,108,28.24,5,0
2022-03-17,S004,P0008,77,111,99.66,15,1
2022-03-17,S004,P0009,148,158,110.13,25,1
2022-03-17,S004,P0010,65,67,20.97,10,0
2022-03-17,S004,P0011,70,101,54.75,10,0
2022-03-17,S004,P0012,51,74,107.05,0,0
2022-03-17,S004,P0013,111,121,21.0,5,0
2022-03-17,S004,P0014,57,69,155.66,10,1
2022-03-17,S004,P0015,92,86,80.82,20,1
2022-03-17,S004,P0016,56,60,117.77,0,0
2022-03-17,S004,P0017,122,144,101.92,10,1
2022-03-17,S004,P0018,113,106,161.06,15,1
2022-03-17,S004,P0019,45,62,56.24,0,0
2022-03-17,S004,P0020,75,108,117.6,20,1
2022-03-17,S005,P0001,93,106,12.99,0,0
2022-03-17,S005,P0002,42,46,33.03,5,0
2022-03-17,S005,P0003,74,99,30.62,0,0
2022-03-17,S005,P0004,65,74,7.08,5,0
2022-03-17,S005,P0005,77,140,16.74,10,0
2022-03-17,S005,P0006,151,139,54.13,20,1
2022-03-17,S005,P0007,85,89,79.73,0,0
2022-03-17,S005,P0008,65,99,59.65,10,1
2022-03-17,S005,P0009,138,143,87.01,25,1
2022-03-17,S005,P0010,94,134,60.25,10,0
2022-03-17,S005,P0011,80,121,92.09,0,0
2022-03-17,S005,P0012,55,74,122.79,5,0
2022-03-17,S005,P0013,63,100,71.04,10,0
2022-03-17,S005,P0014,96,82,152.03,15,1
2022-03-17,S005,P0015,63,91,36.77,25,1
2022-03-17,S005,P0016,130,121,36.06,10,0
2022-03-17,S005,P0017,69,105,31.11,20,1
2022-03-17,S005,P0018,142,128,21.72,10,1
2022-03-17,S005,P0019,26,41,116.74,5,0
2022-03-17,S005,P0020,159,177,37.29,10,1
2022-03-18,S001,P0001,103,92,67.53,5,0
2022-03-18,S001,P0002,40,64,49.69,15,1
2022-03-18,S001,P0003,73,96,52.47,5,0
2022-03-18,S001,P0004,85,124,112.2,10,1
2022-03-18,S001,P0005,63,64,50.07,5,0
2022-03-18,S001,P0006,212,177,46.8,15,1
2022-03-18,S001,P0007,75,104,26.67,0,0
2022-03-18,S001,P0008,78,102,45.94,5,0
2022-03-18,S001,P0009,61,93,93.32,0,0
2022-03-18,S001,P0010,104,98,131.68,10,1
2022-03-18,S001,P0011,33,52,134.06,10,0
2022-03-18,S001,P0012,87,104,76.04,10,1
2022-03-18,S001,P0013,71,97,31.72,10,1
2022-03-18,S001,P0014,68,99,73.07,5,0
2022-03-18,S001,P0015,80,127,15.12,15,1
2022-03-18,S001,P0016,124,105,37.75,5,0
2022-03-18,S001,P0017,106,113,24.11,5,0
2022-03-18,S001,P0018,79,112,57.3,10,0
2022-03-18,S001,P0019,58,83,104.48,10,0
2022-03-18,S001,P0020,83,109,140.74,0,0
2022-03-18,S002,P0001,112,154,91.19,5,0
2022-03-18,S002,P0002,161,168,35.01,15,1
2022-03-18,S002,P0003,71,113,80.74,5,0
2022-03-18,S002,P0004,126,162,48.38,10,1
2022-03-18,S002,P0005,104,135,99.47,10,0
2022-03-18,S002,P0006,93,78,55.31,15,1
2022-03-18,S002,P0007,123,109,31.4,0,0
2022-03-18,S002,P0008,97,100,25.98,5,0
2022-03-18,S002,P0009,53,119,70.27,0,0
2022-03-18,S002,P0010,78,108,77.28,20,1
2022-03-18,S002,P0011,59,74,92.46,0,0
2022-03-18,S002,P0012,175,162,67.32,20,1
2022-03-18,S002,P0013,356,309,33.88,10,1
2022-03-18,S002,P0014,88,104,122.09,5,0
2022-03-18,S002,P0015,79,67,52.29,20,1
2022-03-18,S002,P0016,85,109,83.26,10,0
2022-03-18,S002,P0017,226,196,28.06,5,0
2022-03-18,S002,P0018,101,102,28.48,5,0
2022-03-18,S002,P0019,91,122,95.44,5,0
2022-03-18,S002,P0020,74,65,131.89,0,0
2022-03-18,S003,P0001,71,103,18.2,0,0
2022-03-18,S003,P0002,54,88,42.93,25,1
2022-03-18,S003,P0003,77,76,79.47,10,0
2022-03-18,S003,P0004,88,84,17.62,20,1
2022-03-18,S003,P0005,101,103,24.47,0,0
2022-03-18,S003,P0006,60,87,30.53,20,1
2022-03-18,S003,P0007,35,48,14.35,0,0
2022-03-18,S003,P0008,84,96,115.78,5,0
2022-03-18,S003,P0009,53,85,51.9,0,0
2022-03-18,S003,P0010,146,171,40.93,20,1
2022-03-18,S003,P0011,77,101,132.69,0,0
2022-03-18,S003,P0012,76,84,91.98,10,1
2022-03-18,S003,P0013,64,88,62.96,15,1
2022-03-18,S003,P0014,81,91,92.77,5,0
2022-03-18,S003,P0015,162,181,118.49,10,1
2022-03-18,S003,P0016,40,58,87.68,5,0
2022-03-18,S003,P0017,49,78,122.88,5,0
2022-03-18,S003,P0018,27,43,113.28,10,0
2022-03-18,S003,P0019,125,122,53.57,10,0
2022-03-18,S003,P0020,94,100,75.56,0,0
2022-03-18,S004,P0001,71,106,11.98,0,0
2022-03-18,S004,P0002,174,150,21.27,15,1
2022-03-18,S004,P0003,47,49,133.74,0,0
2022-03-18,S004,P0004,123,112,50.31,15,1
2022-03-18,S004,P0005,49,65,62.13,10,0
2022-03-18,S004,P0006,169,141,37.59,10,1
2022-03-18,S004,P0007,66,56,26.04,0,0
2022-03-18,S004,P0008,58,64,94.96,0,0
2022-03-18,S004,P0009,16,101,111.38,10,0
2022-03-18,S004,P0010,150,152,25.78,20,1
2022-03-18,S004,P0011,67,82,59.97,0,0
2022-03-18,S004,P0012,60,88,100.62,15,1
2022-03-18,S004,P0013,172,170,21.61,15,1
2022-03-18,S004,P0014,89,84,173.52,5,0
2022-03-18,S004,P0015,118,98,94.15,15,1
2022-03-18,S004,P0016,46,52,114.21,0,0
2022-03-18,S004,P0017,79,79,87.17,10,0
2022-03-18,S004,P0018,55,61,146.12,5,0
2022-03-18,S004,P0019,79,78,53.65,10,0
2022-03-18,S004,P0020,37,41,104.03,10,0
2022-03-18,S005,P0001,110,106,11.73,5,0
2022-03-18,S005,P0002,209,184,45.37,20,1
2022-03-18,S005,P0003,77,109,29.96,10,0
2022-03-18,S005,P0004,116,148,7.56,20,1
2022-03-18,S005,P0005,77,104,15.76,10,0
2022-03-18,S005,P0006,108,169,62.52,15,1
2022-03-18,S005,P0007,95,134,87.03,10,0
2022-03-18,S005,P0008,88,99,66.26,0,0
2022-03-18,S005,P0009,143,152,101.6,10,0
2022-03-18,S005,P0010,85,95,44.33,25,1
2022-03-18,S005,P0011,88,129,84.89,10,0
2022-03-18,S005,P0012,132,125,137.49,10,1
2022-03-18,S005,P0013,46,72,53.76,25,1
2022-03-18,S005,P0014,80,84,180.51,0,0
2022-03-18,S005,P0015,145,168,49.43,20,1
2022-03-18,S005,P0016,141,139,36.15,10,0
2022-03-18,S005,P0017,95,121,40.91,0,0
