Date,Store ID,Product ID,Inventory Level,Units Ordered,Competitor Pricing
2022-04-20,S004,P0001,230,180,38.63
2022-04-20,S004,P0002,55,38,88.06
2022-04-20,S004,P0003,147,22,68.53
2022-04-20,S004,P0004,263,99,45.02
2022-04-20,S004,P0005,113,62,31.67
2022-04-20,S004,P0006,179,83,30.87
2022-04-20,S004,P0007,116,91,27.74
2022-04-20,S004,P0008,449,72,52.76
2022-04-20,S004,P0009,311,78,52.46
2022-04-20,S004,P0010,273,83,84.39
2022-04-20,S004,P0011,425,195,53.62
2022-04-20,S004,P0012,144,27,24.86
2022-04-20,S004,P0013,411,81,82.73
2022-04-20,S004,P0014,378,96,93.53
2022-04-20,S004,P0015,291,98,95.46
2022-04-20,S004,P0016,106,146,59.65
2022-04-20,S004,P0017,447,94,35.25
2022-04-20,S004,P0018,255,63,81.63
2022-04-20,S004,P0019,420,92,85.44
2022-04-20,S004,P0020,105,137,25.73
2022-04-20,S005,P0001,95,200,73.92
2022-04-20,S005,P0002,315,44,60.01
2022-04-20,S005,P0003,374,63,51.96
2022-04-20,S005,P0004,414,33,46.79
2022-04-20,S005,P0005,218,42,13.55
2022-04-20,S005,P0006,270,61,28.16
2022-04-20,S005,P0007,118,112,36.17
2022-04-20,S005,P0008,443,141,67.34
2022-04-20,S005,P0009,300,50,96.7
2022-04-20,S005,P0010,365,177,17.13
2022-04-20,S005,P0011,469,62,29.29
2022-04-20,S005,P0012,329,41,91.56
2022-04-20,S005,P0013,370,137,42.15
2022-04-20,S005,P0014,251,47,32.15
2022-04-20,S005,P0015,94,33,81.66
2022-04-20,S005,P0016,108,137,65.24
2022-04-20,S005,P0017,294,42,94.71
2022-04-20,S005,P0018,99,196,67.66
2022-04-20,S005,P0019,405,62,46.91
2022-04-20,S005,P0020,291,55,50.34
2022-04-21,S001,P0001,320,27,87.15
2022-04-21,S001,P0002,71,91,82.11
2022-04-21,S001,P0003,71,75,95.83
2022-04-21,S001,P0004,236,36,78.28
2022-04-21,S001,P0005,458,43,43.81
2022-04-21,S001,P0006,371,60,67.64
2022-04-21,S001,P0007,320,126,50.94
2022-04-21,S001,P0008,55,78,44.35
2022-04-21,S001,P0009,408,42,38.15
2022-04-21,S001,P0010,251,89,90.41
2022-04-21,S001,P0011,85,124,61.47
2022-04-21,S001,P0012,264,177,47.26
2022-04-21,S001,P0013,83,57,43.65
2022-04-21,S001,P0014,369,99,46.15
2022-04-21,S001,P0015,157,84,20.27
2022-04-21,S001,P0016,299,127,17.37
2022-04-21,S001,P0017,497,72,63.83
2022-04-21,S001,P0018,406,53,68.82
2022-04-21,S001,P0019,405,95,76.76
2022-04-21,S001,P0020,324,105,94.62
2022-04-21,S002,P0001,254,133,80.98
2022-04-21,S002,P0002,423,52,96.55
2022-04-21,S002,P0003,344,41,60.64
2022-04-21,S002,P0004,387,176,9.75
2022-04-21,S002,P0005,447,118,70.92
2022-04-21,S002,P0006,60,81,35.28
2022-04-21,S002,P0007,131,193,46.61
2022-04-21,S002,P0008,323,198,40.15
2022-04-21,S002,P0009,362,134,74.8
2022-04-21,S002,P0010,146,87,28.56
2022-04-21,S002,P0011,387,20,62.08
2022-04-21,S002,P0012,335,65,93.02
2022-04-21,S002,P0013,58,136,42.2
2022-04-21,S002,P0014,176,163,78.41
2022-04-21,S002,P0015,255,145,99.25
2022-04-21,S002,P0016,83,103,33.55
2022-04-21,S002,P0017,222,98,11.11
2022-04-21,S002,P0018,337,155,70.1
2022-04-21,S002,P0019,159,157,99.35
2022-04-21,S002,P0020,161,70,46.6
2022-04-21,S003,P0001,83,165,81.44
2022-04-21,S003,P0002,126,93,42.31
2022-04-21,S003,P0003,235,69,12.66
2022-04-21,S003,P0004,466,79,61.98
2022-04-21,S003,P0005,211,30,52.95
2022-04-21,S003,P0006,416,136,43.75
2022-04-21,S003,P0007,362,169,86.53
2022-04-21,S003,P0008,352,83,57.98
2022-04-21,S003,P0009,412,142,54.82
2022-04-21,S003,P0010,109,116,38.26
2022-04-21,S003,P0011,239,158,44.94
2022-04-21,S003,P0012,360,32,50.36
2022-04-21,S003,P0013,477,137,78.23
2022-04-21,S003,P0014,463,167,16.87
2022-04-21,S003,P0015,191,139,23.96
2022-04-21,S003,P0016,97,184,37.48
2022-04-21,S003,P0017,387,150,90.42
2022-04-21,S003,P0018,295,181,61.37
2022-04-21,S003,P0019,487,130,35.59
2022-04-21,S003,P0020,460,115,28.12
2022-04-21,S004,P0001,273,109,31.41
2022-04-21,S004,P0002,117,64,40.06
2022-04-21,S004,P0003,382,143,49.14
2022-04-21,S004,P0004,82,88,51.7
2022-04-21,S004,P0005,286,74,76.39
2022-04-21,S004,P0006,106,132,38.43
2022-04-21,S004,P0007,297,115,13.82
2022-04-21,S004,P0008,65,177,80.74
2022-04-21,S004,P0009,108,109,90.09
2022-04-21,S004,P0010,372,20,58.07
2022-04-21,S004,P0011,189,197,91.55
2022-04-21,S004,P0012,419,131,23.42
2022-04-21,S004,P0013,370,74,27.34
2022-04-21,S004,P0014,495,65,22.88
2022-04-21,S004,P0015,234,56,73.14
2022-04-21,S004,P0016,77,48,83.34
2022-04-21,S004,P0017,133,189,12.45
2022-04-21,S004,P0018,402,67,55.73
2022-04-21,S004,P0019,485,33,93.93
2022-04-21,S004,P0020,186,152,51.45
2022-04-21,S005,P0001,113,169,57.01
2022-04-21,S005,P0002,119,168,21.36
2022-04-21,S005,P0003,83,135,17.87
2022-04-21,S005,P0004,93,172,92.55
2022-04-21,S005,P0005,224,172,26.93
2022-04-21,S005,P0006,212,95,83.91
2022-04-21,S005,P0007,380,41,11.16
2022-04-21,S005,P0008,140,100,6.65
2022-04-21,S005,P0009,379,173,37.18
2022-04-21,S005,P0010,313,30,94.52
2022-04-21,S005,P0011,314,100,47.29
2022-04-21,S005,P0012,468,54,63.68
2022-04-21,S005,P0013,359,181,83.59
2022-04-21,S005,P0014,407,46,45.32
2022-04-21,S005,P0015,252,111,71.85
2022-04-21,S005,P0016,336,198,73.27
2022-04-21,S005,P0017,318,105,69.63
2022-04-21,S005,P0018,433,171,88.82
2022-04-21,S005,P0019,163,119,93.36
2022-04-21,S005,P0020,211,185,50.68
2022-04-22,S001,P0001,407,68,97.11
2022-04-22,S001,P0002,285,189,82.43
2022-04-22,S001,P0003,168,67,59.63
2022-04-22,S001,P0004,120,163,15.14
2022-04-22,S001,P0005,141,171,54.04
2022-04-22,S001,P0006,179,134,49.31
2022-04-22,S001,P0007,105,69,37.68
2022-04-22,S001,P0008,228,181,77.36
2022-04-22,S001,P0009,108,29,50.26
2022-04-22,S001,P0010,240,32,30.63
2022-04-22,S001,P0011,138,83,50.64
2022-04-22,S001,P0012,172,115,97.75
2022-04-22,S001,P0013,462,136,53.14
2022-04-22,S001,P0014,117,160,55.48
2022-04-22,S001,P0015,469,106,67.06
2022-04-22,S001,P0016,294,84,79.25
2022-04-22,S001,P0017,211,46,91.55
2022-04-22,S001,P0018,174,155,23.56
2022-04-22,S001,P0019,374,135,29.33
2022-04-22,S001,P0020,358,118,30.16
2022-04-22,S002,P0001,208,182,83.5
2022-04-22,S002,P0002,476,73,69.36
2022-04-22,S002,P0003,82,110,83.06
2022-04-22,S002,P0004,138,115,87.24
2022-04-22,S002,P0005,244,43,48.34
2022-04-22,S002,P0006,497,162,87.06
2022-04-22,S002,P0007,167,34,29.89
2022-04-22,S002,P0008,416,157,37.1
2022-04-22,S002,P0009,319,118,35.19
2022-04-22,S002,P0010,315,50,17.62
2022-04-22,S002,P0011,91,101,15.37
2022-04-22,S002,P0012,306,79,19.89
2022-04-22,S002,P0013,238,55,33.75
2022-04-22,S002,P0014,368,39,63.15
2022-04-22,S002,P0015,138,137,98.43
2022-04-22,S002,P0016,99,176,103.96
2022-04-22,S002,P0017,274,123,94.17
2022-04-22,S002,P0018,112,137,77.07
2022-04-22,S002,P0019,374,163,84.14
2022-04-22,S002,P0020,446,62,95.5
2022-04-22,S003,P0001,282,72,32.82
2022-04-22,S003,P0002,278,129,26.86
2022-04-22,S003,P0003,193,40,31.05
2022-04-22,S003,P0004,64,104,36.48
2022-04-22,S003,P0005,104,188,53.76
2022-04-22,S003,P0006,446,119,79.1
2022-04-22,S003,P0007,155,103,16.67
2022-04-22,S003,P0008,313,92,30.86
2022-04-22,S003,P0009,132,87,63.54
2022-04-22,S003,P0010,285,116,22.41
2022-04-22,S003,P0011,339,92,94.87
2022-04-22,S003,P0012,332,128,55.0
2022-04-22,S003,P0013,351,101,67.65
2022-04-22,S003,P0014,277,48,41.92
2022-04-22,S003,P0015,499,174,97.61
2022-04-22,S003,P0016,376,110,93.41
2022-04-22,S003,P0017,346,110,28.51
2022-04-22,S003,P0018,365,106,26.06
2022-04-22,S003,P0019,254,49,66.87
2022-04-22,S003,P0020,386,22,39.83
2022-04-22,S004,P0001,275,154,83.82
2022-04-22,S004,P0002,203,164,23.79
2022-04-22,S004,P0003,156,67,77.21
2022-04-22,S004,P0004,447,159,57.64
2022-04-22,S004,P0005,125,109,18.1
2022-04-22,S004,P0006,426,109,28.47
2022-04-22,S004,P0007,249,113,32.33
2022-04-22,S004,P0008,175,186,16.46
2022-04-22,S004,P0009,297,160,77.04
2022-04-22,S004,P0010,449,107,88.33
2022-04-22,S004,P0011,316,181,68.59
2022-04-22,S004,P0012,103,122,38.46
2022-04-22,S004,P0013,198,99,75.25
2022-04-22,S004,P0014,101,193,65.4
2022-04-22,S004,P0015,457,54,26.97
2022-04-22,S004,P0016,171,58,21.57
2022-04-22,S004,P0017,407,48,40.16
2022-04-22,S004,P0018,232,174,54.28
2022-04-22,S004,P0019,264,132,41.44
2022-04-22,S004,P0020,213,200,36.67
2022-04-22,S005,P0001,383,64,31.73
2022-04-22,S005,P0002,182,55,33.71
2022-04-22,S005,P0003,275,128,27.25
2022-04-22,S005,P0004,291,66,67.37
2022-04-22,S005,P0005,128,128,81.55
2022-04-22,S005,P0006,309,31,21.49
2022-04-22,S005,P0007,74,115,44.97
2022-04-22,S005,P0008,111,168,8.87
2022-04-22,S005,P0009,62,153,29.9
2022-04-22,S005,P0010,152,39,98.55
2022-04-22,S005,P0011,102,76,49.75
2022-04-22,S005,P0012,283,117,87.18
2022-04-22,S005,P0013,262,92,37.08
2022-04-22,S005,P0014,290,198,46.48
2022-04-22,S005,P0015,73,63,83.64
2022-04-22,S005,P0016,312,44,39.63
2022-04-22,S005,P0017,125,153,63.83
2022-04-22,S005,P0018,445,39,8.43
2022-04-22,S005,P0019,84,96,54.38
2022-04-22,S005,P0020,229,157,98.92
2022-04-23,S001,P0001,291,97,41.26
2022-04-23,S001,P0002,322,149,78.87
2022-04-23,S001,P0003,328,190,83.01
2022-04-23,S001,P0004,180,191,87.35
2022-04-23,S001,P0005,60,20,43.92
2022-04-23,S001,P0006,184,131,88.15
2022-04-23,S001,P0007,223,125,55.06
2022-04-23,S001,P0008,258,90,86.68
2022-04-23,S001,P0009,68,43,51.96
2022-04-23,S001,P0010,120,127,101.86
2022-04-23,S001,P0011,447,110,19.11
2022-04-23,S001,P0012,390,169,92.01
2022-04-23,S001,P0013,74,25,39.29
2022-04-23,S001,P0014,373,45,36.89
2022-04-23,S001,P0015,212,37,84.06
2022-04-23,S001,P0016,198,146,96.7
2022-04-23,S001,P0017,362,153,37.44
2022-04-23,S001,P0018,288,32,63.33
2022-04-23,S001,P0019,360,163,18.04
2022-04-23,S001,P0020,275,77,42.51
2022-04-23,S002,P0001,254,156,61.98
2022-04-23,S002,P0002,438,104,76.04
2022-04-23,S002,P0003,116,63,59.8
2022-04-23,S002,P0004,56,142,22.04
2022-04-23,S002,P0005,472,66,56.24
2022-04-23,S002,P0006,396,114,24.7
2022-04-23,S002,P0007,151,45,50.91
2022-04-23,S002,P0008,165,96,77.33
2022-04-23,S002,P0009,265,131,56.91
2022-04-23,S002,P0010,83,90,94.84
2022-04-23,S002,P0011,220,79,9.39
2022-04-23,S002,P0012,328,193,28.65
2022-04-23,S002,P0013,216,40,23.3
2022-04-23,S002,P0014,73,153,76.81
2022-04-23,S002,P0015,111,36,76.76
2022-04-23,S002,P0016,79,191,27.4
2022-04-23,S002,P0017,309,154,75.59
2022-04-23,S002,P0018,192,85,75.85
2022-04-23,S002,P0019,278,80,27.85
2022-04-23,S002,P0020,314,87,81.13
2022-04-23,S003,P0001,261,150,72.68
2022-04-23,S003,P0002,379,59,64.02
2022-04-23,S003,P0003,90,94,101.02
2022-04-23,S003,P0004,237,20,13.85
2022-04-23,S003,P0005,323,193,80.39
2022-04-23,S003,P0006,58,122,103.6
2022-04-23,S003,P0007,135,140,73.14
2022-04-23,S003,P0008,115,135,18.47
2022-04-23,S003,P0009,325,144,63.57
2022-04-23,S003,P0010,497,130,81.76
2022-04-23,S003,P0011,352,125,64.28
2022-04-23,S003,P0012,180,170,82.86
2022-04-23,S003,P0013,343,76,52.96
2022-04-23,S003,P0014,414,120,53.91
2022-04-23,S003,P0015,170,176,19.88
2022-04-23,S003,P0016,259,126,13.57
2022-04-23,S003,P0017,96,74,55.58
2022-04-23,S003,P0018,210,22,51.93
2022-04-23,S003,P0019,235,48,43.87
2022-04-23,S003,P0020,82,79,43.11
2022-04-23,S004,P0001,319,116,98.81
2022-04-23,S004,P0002,141,187,59.85
2022-04-23,S004,P0003,417,23,19.2
2022-04-23,S004,P0004,146,152,59.18
2022-04-23,S004,P0005,314,80,71.5
2022-04-23,S004,P0006,211,69,16.39
2022-04-23,S004,P0007,279,58,53.84
2022-04-23,S004,P0008,176,43,42.38
2022-04-23,S004,P0009,412,34,30.47
2022-04-23,S004,P0010,361,36,41.03
2022-04-23,S004,P0011,440,40,100.42
2022-04-23,S004,P0012,361,86,32.4
2022-04-23,S004,P0013,145,185,57.94
2022-04-23,S004,P0014,108,96,82.8
2022-04-23,S004,P0015,272,110,61.56
2022-04-23,S004,P0016,441,72,48.58
2022-04-23,S004,P0017,139,140,46.17
2022-04-23,S004,P0018,59,82,40.17
2022-04-23,S004,P0019,266,50,40.82
2022-04-23,S004,P0020,57,89,94.61
2022-04-23,S005,P0001,139,179,83.38
2022-04-23,S005,P0002,453,141,73.22
2022-04-23,S005,P0003,114,105,13.54
2022-04-23,S005,P0004,58,173,8.06
2022-04-23,S005,P0005,102,153,85.76
2022-04-23,S005,P0006,59,38,17.42
2022-04-23,S005,P0007,471,136,27.15
2022-04-23,S005,P0008,157,188,58.43
2022-04-23,S005,P0009,279,52,31.62
2022-04-23,S005,P0010,431,160,89.67
2022-04-23,S005,P0011,98,121,98.11
2022-04-23,S005,P0012,85,66,88.2
2022-04-23,S005,P0013,321,83,26.6
2022-04-23,S005,P0014,393,100,78.57
2022-04-23,S005,P0015,197,181,39.47
2022-04-23,S005,P0016,252,194,8.79
2022-04-23,S005,P0017,431,182,59.93
2022-04-23,S005,P0018,354,20,79.4
2022-04-23,S005,P0019,241,68,44.93
2022-04-23,S005,P0020,466,114,87.85
2022-04-24,S001,P0001,81,59,23.22
2022-04-24,S001,P0002,321,169,90.71
2022-04-24,S001,P0003,283,70,72.93
2022-04-24,S001,P0004,478,26,97.67
2022-04-24,S001,P0005,427,118,91.64
2022-04-24,S001,P0006,69,102,61.87
2022-04-24,S001,P0007,246,130,34.5
2022-04-24,S001,P0008,318,97,63.84
2022-04-24,S001,P0009,386,53,90.68
2022-04-24,S001,P0010,180,153,25.75
2022-04-24,S001,P0011,208,132,22.87
2022-04-24,S001,P0012,128,165,63.47
2022-04-24,S001,P0013,456,28,98.59
2022-04-24,S001,P0014,451,100,51.7
2022-04-24,S001,P0015,360,186,32.63
2022-04-24,S001,P0016,80,196,89.42
2022-04-24,S001,P0017,364,189,30.5
2022-04-24,S001,P0018,101,108,38.55
2022-04-24,S001,P0019,453,86,64.12
2022-04-24,S001,P0020,340,144,83.72
2022-04-24,S002,P0001,124,85,30.88
2022-04-24,S002,P0002,444,51,37.76
2022-04-24,S002,P0003,432,114,55.94
2022-04-24,S002,P0004,186,173,67.35
2022-04-24,S002,P0005,292,109,73.14
2022-04-24,S002,P0006,177,119,29.8
2022-04-24,S002,P0007,196,66,15.76
2022-04-24,S002,P0008,410,20,92.42
2022-04-24,S002,P0009,256,129,27.03
2022-04-24,S002,P0010,99,138,29.21
2022-04-24,S002,P0011,322,194,48.77
2022-04-24,S002,P0012,393,161,27.58
2022-04-24,S002,P0013,122,38,47.5
2022-04-24,S002,P0014,258,104,21.27
2022-04-24,S002,P0015,181,120,79.2
2022-04-24,S002,P0016,266,136,82.25
2022-04-24,S002,P0017,495,108,39.2
2022-04-24,S002,P0018,73,95,76.77
2022-04-24,S002,P0019,384,118,31.55
2022-04-24,S002,P0020,410,134,92.32
2022-04-24,S003,P0001,422,63,62.0
2022-04-24,S003,P0002,477,138,23.74
2022-04-24,S003,P0003,386,174,75.8
2022-04-24,S003,P0004,303,167,92.66
2022-04-24,S003,P0005,124,49,39.32
2022-04-24,S003,P0006,353,195,69.61
2022-04-24,S003,P0007,111,109,34.81
2022-04-24,S003,P0008,260,108,16.77
2022-04-24,S003,P0009,395,89,36.94
2022-04-24,S003,P0010,96,96,94.69
2022-04-24,S003,P0011,347,156,95.76
2022-04-24,S003,P0012,108,72,15.52
2022-04-24,S003,P0013,315,172,65.65
2022-04-24,S003,P0014,184,50,15.54
2022-04-24,S003,P0015,127,41,54.91
2022-04-24,S003,P0016,302,133,29.39
2022-04-24,S003,P0017,356,171,18.65
2022-04-24,S003,P0018,155,77,12.96
2022-04-24,S003,P0019,126,133,55.63
2022-04-24,S003,P0020,362,20,50.02
2022-04-24,S004,P0001,386,96,51.4
2022-04-24,S004,P0002,65,156,35.9
2022-04-24,S004,P0003,254,137,49.61
2022-04-24,S004,P0004,360,199,30.15
2022-04-24,S004,P0005,201,146,92.59
2022-04-24,S004,P0006,228,92,71.43
2022-04-24,S004,P0007,285,146,52.89
2022-04-24,S004,P0008,201,159,38.2
2022-04-24,S004,P0009,51,27,27.11
2022-04-24,S004,P0010,271,111,67.32
2022-04-24,S004,P0011,423,114,51.9
2022-04-24,S004,P0012,192,117,83.18
2022-04-24,S004,P0013,295,154,61.38
2022-04-24,S004,P0014,224,88,93.61
2022-04-24,S004,P0015,374,82,38.39
2022-04-24,S004,P0016,319,125,34.38
2022-04-24,S004,P0017,277,61,81.02
2022-04-24,S004,P0018,79,85,34.13
2022-04-24,S004,P0019,214,162,61.0
2022-04-24,S004,P0020,246,155,84.87
2022-04-24,S005,P0001,81,34,48.15
2022-04-24,S005,P0002,222,199,99.83
2022-04-24,S005,P0003,118,92,16.95
2022-04-24,S005,P0004,200,123,92.81
2022-04-24,S005,P0005,232,110,74.98
2022-04-24,S005,P0006,136,39,101.97
2022-04-24,S005,P0007,473,137,84.22
2022-04-24,S005,P0008,129,136,77.52
2022-04-24,S005,P0009,94,128,6.16
2022-04-24,S005,P0010,131,103,39.46
2022-04-24,S005,P0011,294,162,72.19
2022-04-24,S005,P0012,90,64,89.6
2022-04-24,S005,P0013,429,40,87.74
2022-04-24,S005,P0014,258,132,85.97
2022-04-24,S005,P0015,310,116,101.84
2022-04-24,S005,P0016,247,182,41.22
2022-04-24,S005,P0017,102,55,36.68
2022-04-24,S005,P0018,456,89,66.73
2022-04-24,S005,P0019,168,155,79.23
2022-04-24,S005,P0020,430,52,17.0
2022-04-25,S001,P0001,52,32,73.35
2022-04-25,S001,P0002,415,35,52.08
2022-04-25,S001,P0003,465,68,28.56
2022-04-25,S001,P0004,478,174,48.76
2022-04-25,S001,P0005,173,158,30.75
2022-04-25,S001,P0006,442,34,95.37
2022-04-25,S001,P0007,373,141,40.63
2022-04-25,S001,P0008,180,183,82.84
2022-04-25,S001,P0009,239,92,43.35
2022-04-25,S001,P0010,375,25,92.88
2022-04-25,S001,P0011,131,95,36.12
2022-04-25,S001,P0012,111,188,66.24
2022-04-25,S001,P0013,72,74,81.88
2022-04-25,S001,P0014,450,188,82.39
2022-04-25,S001,P0015,221,191,42.21
2022-04-25,S001,P0016,375,186,71.68
2022-04-25,S001,P0017,93,174,42.64
2022-04-25,S001,P0018,258,181,62.94
2022-04-25,S001,P0019,261,139,44.25
2022-04-25,S001,P0020,214,120,49.64
2022-04-25,S002,P0001,449,152,13.92
2022-04-25,S002,P0002,268,137,91.66
2022-04-25,S002,P0003,329,195,71.55
2022-04-25,S002,P0004,224,121,79.83
2022-04-25,S002,P0005,241,97,56.74
2022-04-25,S002,P0006,201,99,74.79
2022-04-25,S002,P0007,223,73,85.25
2022-04-25,S002,P0008,474,187,47.0
2022-04-25,S002,P0009,405,146,53.44
2022-04-25,S002,P0010,75,85,64.71
2022-04-25,S002,P0011,431,44,81.33
2022-04-25,S002,P0012,371,106,63.92
2022-04-25,S002,P0013,438,124,19.4
2022-04-25,S002,P0014,401,181,79.15
2022-04-25,S002,P0015,85,35,58.07
2022-04-25,S002,P0016,455,167,87.42
2022-04-25,S002,P0017,350,187,15.9
2022-04-25,S002,P0018,252,197,21.95
2022-04-25,S002,P0019,212,113,15.62
2022-04-25,S002,P0020,206,119,18.68
2022-04-25,S003,P0001,117,22,81.07
2022-04-25,S003,P0002,190,162,72.1
2022-04-25,S003,P0003,428,199,15.17
2022-04-25,S003,P0004,192,103,17.92
2022-04-25,S003,P0005,413,185,56.19
2022-04-25,S003,P0006,272,68,38.97
2022-04-25,S003,P0007,135,145,90.38
2022-04-25,S003,P0008,325,114,88.24
2022-04-25,S003,P0009,183,176,25.06
2022-04-25,S003,P0010,318,149,47.05
2022-04-25,S003,P0011,344,69,47.68
2022-04-25,S003,P0012,160,84,70.6
2022-04-25,S003,P0013,456,166,95.45
2022-04-25,S003,P0014,349,124,36.49
2022-04-25,S003,P0015,347,119,25.02
2022-04-25,S003,P0016,220,30,21.68
2022-04-25,S003,P0017,357,122,102.31
2022-04-25,S003,P0018,397,53,85.2
2022-04-25,S003,P0019,124,157,60.27
2022-04-25,S003,P0020,69,146,36.11
2022-04-25,S004,P0001,377,97,98.07
2022-04-25,S004,P0002,183,23,54.39
2022-04-25,S004,P0003,189,165,46.48
2022-04-25,S004,P0004,196,66,50.13
2022-04-25,S004,P0005,268,104,40.33
2022-04-25,S004,P0006,302,92,48.66
2022-04-25,S004,P0007,92,36,89.21
2022-04-25,S004,P0008,214,41,78.81
2022-04-25,S004,P0009,346,67,67.53
2022-04-25,S004,P0010,144,42,104.55
2022-04-25,S004,P0011,88,40,54.5
2022-04-25,S004,P0012,332,79,82.92
2022-04-25,S004,P0013,119,26,91.39
2022-04-25,S004,P0014,129,174,78.74
2022-04-25,S004,P0015,207,55,36.35
2022-04-25,S004,P0016,92,158,88.02
2022-04-25,S004,P0017,162,53,66.55
2022-04-25,S004,P0018,73,42,53.05
2022-04-25,S004,P0019,371,196,75.13
2022-04-25,S004,P0020,71,74,67.09
2022-04-25,S005,P0001,169,193,53.25
2022-04-25,S005,P0002,250,41,22.2
2022-04-25,S005,P0003,377,155,40.67
2022-04-25,S005,P0004,481,30,37.23
2022-04-25,S005,P0005,152,66,86.9
2022-04-25,S005,P0006,174,68,54.44
2022-04-25,S005,P0007,487,116,87.41
2022-04-25,S005,P0008,210,159,77.64
2022-04-25,S005,P0009,224,200,59.08
2022-04-25,S005,P0010,140,132,32.33
2022-04-25,S005,P0011,61,94,40.65
2022-04-25,S005,P0012,321,119,32.08
2022-04-25,S005,P0013,192,103,29.34
2022-04-25,S005,P0014,400,36,51.37
2022-04-25,S005,P0015,57,48,76.01
2022-04-25,S005,P0016,427,176,51.3
2022-04-25,S005,P0017,272,148,25.51
2022-04-25,S005,P0018,220,156,34.55
2022-04-25,S005,P0019,127,56,68.37
2022-04-25,S005,P0020,288,130,43.66
2022-04-26,S001,P0001,489,98,29.25
2022-04-26,S001,P0002,227,72,62.92
2022-04-26,S001,P0003,57,28,80.48
2022-04-26,S001,P0004,288,44,33.14
2022-04-26,S001,P0005,478,143,85.46
2022-04-26,S001,P0006,430,134,82.43
2022-04-26,S001,P0007,74,190,19.04
2022-04-26,S001,P0008,409,184,30.53
2022-04-26,S001,P0009,476,76,66.38
2022-04-26,S001,P0010,239,20,25.29
2022-04-26,S001,P0011,371,87,34.38
2022-04-26,S001,P0012,72,51,88.36
2022-04-26,S001,P0013,118,89,19.32
2022-04-26,S001,P0014,280,129,95.06
2022-04-26,S001,P0015,166,140,12.15
2022-04-26,S001,P0016,142,103,11.39
2022-04-26,S001,P0017,316,130,22.61
2022-04-26,S001,P0018,279,143,43.02
2022-04-26,S001,P0019,113,128,68.37
2022-04-26,S001,P0020,284,56,32.91
2022-04-26,S002,P0001,448,76,83.87
2022-04-26,S002,P0002,496,124,44.31
2022-04-26,S002,P0003,459,71,74.87
2022-04-26,S002,P0004,143,49,70.79
2022-04-26,S002,P0005,172,38,6.66
2022-04-26,S002,P0006,300,138,12.08
2022-04-26,S002,P0007,282,56,56.96
2022-04-26,S002,P0008,499,34,69.17
2022-04-26,S002,P0009,193,156,80.92
2022-04-26,S002,P0010,101,132,75.16
2022-04-26,S002,P0011,426,184,78.68
2022-04-26,S002,P0012,113,51,40.77
2022-04-26,S002,P0013,73,180,58.16
2022-04-26,S002,P0014,130,125,87.15
2022-04-26,S002,P0015,243,138,46.55
2022-04-26,S002,P0016,461,152,12.3
2022-04-26,S002,P0017,488,125,26.0
2022-04-26,S002,P0018,158,88,73.58
2022-04-26,S002,P0019,223,133,16.58
2022-04-26,S002,P0020,415,157,91.79
2022-04-26,S003,P0001,264,112,71.49
2022-04-26,S003,P0002,320,120,68.39
2022-04-26,S003,P0003,239,183,60.33
2022-04-26,S003,P0004,344,189,71.52
2022-04-26,S003,P0005,184,132,66.63
2022-04-26,S003,P0006,250,85,53.24
2022-04-26,S003,P0007,471,87,84.1
2022-04-26,S003,P0008,246,116,75.46
2022-04-26,S003,P0009,403,52,42.59
2022-04-26,S003,P0010,292,190,77.42
2022-04-26,S003,P0011,163,45,67.25
2022-04-26,S003,P0012,266,95,70.02
2022-04-26,S003,P0013,412,132,51.63
2022-04-26,S003,P0014,345,117,35.0
2022-04-26,S003,P0015,175,154,23.79
2022-04-26,S003,P0016,174,196,42.32
2022-04-26,S003,P0017,170,69,21.59
2022-04-26,S003,P0018,411,163,31.81
2022-04-26,S003,P0019,279,139,87.47
2022-04-26,S003,P0020,463,64,43.85
2022-04-26,S004,P0001,278,142,63.65
2022-04-26,S004,P0002,151,130,93.69
2022-04-26,S004,P0003,200,146,38.44
2022-04-26,S004,P0004,67,154,35.15
2022-04-26,S004,P0005,459,67,8.14
2022-04-26,S004,P0006,180,182,32.52
2022-04-26,S004,P0007,357,174,55.48
2022-04-26,S004,P0008,207,98,95.2
2022-04-26,S004,P0009,262,134,23.77
2022-04-26,S004,P0010,333,94,68.9
2022-04-26,S004,P0011,391,26,23.22
2022-04-26,S004,P0012,153,168,28.69
2022-04-26,S004,P0013,474,161,42.25
2022-04-26,S004,P0014,431,30,41.72
2022-04-26,S004,P0015,214,64,11.94
2022-04-26,S004,P0016,469,161,91.9
2022-04-26,S004,P0017,191,125,88.35
2022-04-26,S004,P0018,151,146,34.75
2022-04-26,S004,P0019,318,39,81.81
2022-04-26,S004,P0020,428,48,45.12
2022-04-26,S005,P0001,389,36,34.21
2022-04-26,S005,P0002,376,164,19.12
2022-04-26,S005,P0003,447,91,33.8
2022-04-26,S005,P0004,125,44,82.09
2022-04-26,S005,P0005,138,61,33.47
2022-04-26,S005,P0006,177,156,85.37
2022-04-26,S005,P0007,460,196,95.93
2022-04-26,S005,P0008,236,114,97.16
2022-04-26,S005,P0009,364,74,50.18
2022-04-26,S005,P0010,145,72,41.28
2022-04-26,S005,P0011,290,45,49.65
2022-04-26,S005,P0012,256,196,36.05
2022-04-26,S005,P0013,181,183,37.12
2022-04-26,S005,P0014,496,43,51.31
