Date,Store ID,Product ID,Units Sold,Price,Discount,Holiday/Promotion,Demand Forecast
2022-08-12,S003,P0015,198,28.42,15,0,205.57
2022-08-12,S003,P0016,146,26.27,10,0,140.27
2022-08-12,S003,P0017,101,66.78,5,1,95.85
2022-08-12,S003,P0018,125,52.34,5,0,126.81
2022-08-12,S003,P0019,16,21.2,20,1,35.04
2022-08-12,S003,P0020,62,75.71,0,1,73.54
2022-08-12,S004,P0001,16,98.1,20,0,24.61
2022-08-12,S004,P0002,107,62.25,10,0,114.41
2022-08-12,S004,P0003,130,14.84,5,0,144.31
2022-08-12,S004,P0004,116,18.37,0,0,111.51
2022-08-12,S004,P0005,110,93.61,0,0,116.73
2022-08-12,S004,P0006,69,64.27,0,0,60.76
2022-08-12,S004,P0007,129,46.02,0,1,140.4
2022-08-12,S004,P0008,157,59.39,10,1,154.96
2022-08-12,S004,P0009,127,29.31,10,0,124.35
2022-08-12,S004,P0010,50,98.51,10,1,68.11
2022-08-12,S004,P0011,114,19.63,5,0,106.76
2022-08-12,S004,P0012,121,72.46,0,0,129.7
2022-08-12,S004,P0013,127,11.67,0,1,117.05
2022-08-12,S004,P0014,481,71.96,0,0,480.03
2022-08-12,S004,P0015,17,18.65,20,1,9.15
2022-08-12,S004,P0016,49,68.54,20,0,66.87
2022-08-12,S004,P0017,17,38.14,10,1,31.73
2022-08-12,S004,P0018,56,85.94,15,1,74.37
2022-08-12,S004,P0019,12,42.02,10,0,2.91
2022-08-12,S004,P0020,38,41.64,15,1,34.14
2022-08-12,S005,P0001,204,62.24,10,1,205.76
2022-08-12,S005,P0002,375,27.24,15,0,378.01
2022-08-12,S005,P0003,117,47.82,5,0,124.58
2022-08-12,S005,P0004,82,60.12,20,1,87.33
2022-08-12,S005,P0005,280,82.91,20,1,287.32
2022-08-12,S005,P0006,97,15.25,5,1,103.41
2022-08-12,S005,P0007,208,41.45,0,0,218.51
2022-08-12,S005,P0008,59,25.28,15,0,49.54
2022-08-12,S005,P0009,212,38.16,20,1,211.75
2022-08-12,S005,P0010,140,82.26,20,0,157.71
2022-08-12,S005,P0011,76,98.76,20,1,91.24
2022-08-12,S005,P0012,95,18.17,10,1,109.03
2022-08-12,S005,P0013,293,85.97,10,0,293.48
2022-08-12,S005,P0014,6,22.99,20,0,-3.17
2022-08-12,S005,P0015,203,22.63,0,1,217.05
2022-08-12,S005,P0016,44,35.53,20,1,57.91
2022-08-12,S005,P0017,134,82.06,20,0,150.22
2022-08-12,S005,P0018,112,45.5,10,1,109.55
2022-08-12,S005,P0019,132,46.69,0,1,123.39
2022-08-12,S005,P0020,445,75.49,0,0,440.81
2022-08-13,S001,P0001,71,57.41,10,1,85.88
2022-08-13,S001,P0002,363,20.03,15,1,362.68
2022-08-13,S001,P0003,282,14.92,15,1,285.62
2022-08-13,S001,P0004,244,41.27,15,0,247.67
2022-08-13,S001,P0005,4,64.35,20,0,-4.63
2022-08-13,S001,P0006,83,95.07,15,0,101.69
2022-08-13,S001,P0007,94,81.73,5,0,92.31
2022-08-13,S001,P0008,35,73.36,10,1,25.43
2022-08-13,S001,P0009,20,92.72,5,1,25.16
2022-08-13,S001,P0010,226,29.28,5,1,218.02
2022-08-13,S001,P0011,144,30.13,10,1,140.25
2022-08-13,S001,P0012,289,86.59,0,1,299.57
2022-08-13,S001,P0013,73,27.43,0,1,71.94
2022-08-13,S001,P0014,163,80.86,20,1,154.75
2022-08-13,S001,P0015,432,86.35,10,0,448.19
2022-08-13,S001,P0016,40,13.93,15,0,35.56
2022-08-13,S001,P0017,117,93.21,10,1,127.26
2022-08-13,S001,P0018,34,38.87,10,1,31.45
2022-08-13,S001,P0019,312,49.08,5,0,315.29
2022-08-13,S001,P0020,40,64.56,5,1,53.92
2022-08-13,S002,P0001,47,12.18,0,1,38.37
2022-08-13,S002,P0002,137,66.35,15,1,133.26
2022-08-13,S002,P0003,217,24.53,5,1,230.54
2022-08-13,S002,P0004,246,95.06,20,1,238.07
2022-08-13,S002,P0005,52,14.32,0,0,42.61
2022-08-13,S002,P0006,85,51.38,15,0,97.21
2022-08-13,S002,P0007,316,13.02,15,1,308.57
2022-08-13,S002,P0008,89,55.07,10,1,95.66
2022-08-13,S002,P0009,174,78.34,10,0,182.31
2022-08-13,S002,P0010,55,17.88,20,1,63.78
2022-08-13,S002,P0011,437,48.48,10,1,439.02
2022-08-13,S002,P0012,143,73.73,15,1,144.36
2022-08-13,S002,P0013,122,82.25,10,1,118.39
2022-08-13,S002,P0014,137,84.21,20,0,151.87
2022-08-13,S002,P0015,82,45.79,10,0,98.08
2022-08-13,S002,P0016,97,26.77,5,0,107.46
2022-08-13,S002,P0017,97,62.81,20,1,87.34
2022-08-13,S002,P0018,184,44.64,10,1,196.74
2022-08-13,S002,P0019,33,65.13,10,1,31.31
2022-08-13,S002,P0020,69,88.3,0,0,74.25
2022-08-13,S003,P0001,340,30.82,10,1,334.34
2022-08-13,S003,P0002,69,88.26,10,0,82.38
2022-08-13,S003,P0003,104,17.15,5,1,103.31
2022-08-13,S003,P0004,72,78.77,0,1,74.15
2022-08-13,S003,P0005,325,37.36,0,1,335.99
2022-08-13,S003,P0006,24,96.0,0,1,22.37
2022-08-13,S003,P0007,41,34.17,20,1,35.94
2022-08-13,S003,P0008,114,25.12,20,0,123.91
2022-08-13,S003,P0009,61,16.09,15,1,80.35
2022-08-13,S003,P0010,251,71.21,0,0,257.24
2022-08-13,S003,P0011,41,27.9,0,0,46.29
2022-08-13,S003,P0012,431,35.01,20,1,443.59
2022-08-13,S003,P0013,74,14.15,15,1,73.44
2022-08-13,S003,P0014,303,45.09,20,1,294.61
2022-08-13,S003,P0015,305,17.0,5,1,308.94
2022-08-13,S003,P0016,83,17.75,5,1,89.33
2022-08-13,S003,P0017,113,24.26,20,1,130.13
2022-08-13,S003,P0018,88,65.97,10,1,103.8
2022-08-13,S003,P0019,106,83.84,5,0,115.78
2022-08-13,S003,P0020,86,57.65,5,1,77.73
2022-08-13,S004,P0001,296,59.88,20,0,315.34
2022-08-13,S004,P0002,20,33.58,20,1,14.74
2022-08-13,S004,P0003,249,77.82,0,1,253.84
2022-08-13,S004,P0004,133,68.15,15,0,150.15
2022-08-13,S004,P0005,17,41.73,0,0,15.99
2022-08-13,S004,P0006,54,76.14,5,1,61.33
2022-08-13,S004,P0007,253,45.57,20,1,243.51
2022-08-13,S004,P0008,158,33.58,10,0,148.68
2022-08-13,S004,P0009,0,78.31,0,1,16.07
2022-08-13,S004,P0010,82,71.38,20,1,82.41
2022-08-13,S004,P0011,58,13.23,20,0,63.5
2022-08-13,S004,P0012,126,83.92,10,0,128.44
2022-08-13,S004,P0013,61,28.81,0,1,66.88
2022-08-13,S004,P0014,51,67.45,0,0,59.82
2022-08-13,S004,P0015,64,28.24,5,1,82.01
2022-08-13,S004,P0016,153,69.38,15,1,166.14
2022-08-13,S004,P0017,139,52.25,10,0,157.31
2022-08-13,S004,P0018,48,97.24,20,1,38.8
2022-08-13,S004,P0019,76,52.94,15,0,77.62
2022-08-13,S004,P0020,49,54.68,20,1,52.3
2022-08-13,S005,P0001,59,90.47,10,1,55.9
2022-08-13,S005,P0002,22,89.69,0,1,30.45
2022-08-13,S005,P0003,276,38.98,10,1,272.76
2022-08-13,S005,P0004,90,29.95,20,0,93.16
2022-08-13,S005,P0005,175,82.04,15,1,176.01
2022-08-13,S005,P0006,325,80.82,5,0,330.37
2022-08-13,S005,P0007,59,30.59,5,0,54.27
2022-08-13,S005,P0008,33,64.48,15,0,37.65
2022-08-13,S005,P0009,109,85.19,20,1,121.45
2022-08-13,S005,P0010,340,15.87,5,0,359.85
2022-08-13,S005,P0011,52,27.45,20,0,52.52
2022-08-13,S005,P0012,97,22.83,15,1,101.92
2022-08-13,S005,P0013,47,84.69,15,1,46.01
2022-08-13,S005,P0014,174,40.88,0,0,172.66
2022-08-13,S005,P0015,130,83.04,0,0,142.11
2022-08-13,S005,P0016,50,10.17,15,0,65.34
2022-08-13,S005,P0017,289,17.53,20,1,301.04
2022-08-13,S005,P0018,89,95.02,10,1,87.28
2022-08-13,S005,P0019,124,71.63,5,1,141.12
2022-08-13,S005,P0020,225,64.72,0,0,235.03
2022-08-14,S001,P0001,344,79.74,20,0,359.21
2022-08-14,S001,P0002,73,90.04,15,0,82.55
2022-08-14,S001,P0003,145,41.64,0,1,136.4
2022-08-14,S001,P0004,20,59.08,0,0,20.26
2022-08-14,S001,P0005,189,67.88,5,1,186.47
2022-08-14,S001,P0006,85,58.28,10,0,90.2
2022-08-14,S001,P0007,261,32.85,0,0,275.0
2022-08-14,S001,P0008,26,65.44,10,1,29.23
2022-08-14,S001,P0009,10,54.82,20,1,17.88
2022-08-14,S001,P0010,334,49.59,15,1,348.31
2022-08-14,S001,P0011,147,69.28,5,0,155.09
2022-08-14,S001,P0012,238,11.7,20,1,229.75
2022-08-14,S001,P0013,302,90.26,5,0,295.81
2022-08-14,S001,P0014,37,83.39,20,0,43.78
2022-08-14,S001,P0015,59,85.8,15,1,53.62
2022-08-14,S001,P0016,256,91.93,5,0,270.09
2022-08-14,S001,P0017,70,46.3,15,0,88.2
2022-08-14,S001,P0018,167,20.58,10,1,184.72
2022-08-14,S001,P0019,123,38.59,20,0,124.15
2022-08-14,S001,P0020,103,54.08,5,1,102.46
2022-08-14,S002,P0001,273,17.76,20,0,282.37
2022-08-14,S002,P0002,246,51.71,5,1,265.69
2022-08-14,S002,P0003,361,79.48,10,0,355.12
2022-08-14,S002,P0004,128,84.86,0,1,143.23
2022-08-14,S002,P0005,118,17.64,15,1,119.01
2022-08-14,S002,P0006,40,72.56,10,0,50.77
2022-08-14,S002,P0007,90,57.0,15,0,98.27
2022-08-14,S002,P0008,97,70.76,5,1,102.0
2022-08-14,S002,P0009,39,19.75,20,0,39.33
2022-08-14,S002,P0010,47,79.08,10,0,64.13
2022-08-14,S002,P0011,119,43.3,10,0,133.33
2022-08-14,S002,P0012,317,98.82,15,0,320.57
2022-08-14,S002,P0013,59,59.9,0,1,76.31
2022-08-14,S002,P0014,141,19.49,10,1,158.37
2022-08-14,S002,P0015,157,45.21,20,0,150.16
2022-08-14,S002,P0016,121,61.39,5,0,111.18
2022-08-14,S002,P0017,146,85.82,0,0,139.82
2022-08-14,S002,P0018,176,27.72,20,0,166.14
2022-08-14,S002,P0019,18,56.56,10,1,34.4
2022-08-14,S002,P0020,6,56.48,0,0,19.7
2022-08-14,S003,P0001,104,85.64,15,0,116.29
2022-08-14,S003,P0002,3,85.87,10,0,20.85
2022-08-14,S003,P0003,20,64.32,0,1,31.85
2022-08-14,S003,P0004,430,99.72,0,1,431.28
2022-08-14,S003,P0005,257,50.82,5,0,273.49
2022-08-14,S003,P0006,136,84.71,0,0,154.04
2022-08-14,S003,P0007,137,70.61,15,0,142.57
2022-08-14,S003,P0008,79,34.29,0,0,87.49
2022-08-14,S003,P0009,121,20.11,5,0,115.05
2022-08-14,S003,P0010,28,71.53,10,1,35.53
2022-08-14,S003,P0011,69,84.89,5,0,82.08
2022-08-14,S003,P0012,82,54.87,20,0,91.19
2022-08-14,S003,P0013,76,22.97,10,0,73.84
2022-08-14,S003,P0014,0,36.2,15,0,-2.8
2022-08-14,S003,P0015,78,82.22,10,0,90.57
2022-08-14,S003,P0016,80,73.58,10,0,70.22
2022-08-14,S003,P0017,289,14.05,5,0,292.32
2022-08-14,S003,P0018,68,65.32,15,0,64.62
2022-08-14,S003,P0019,18,17.93,15,1,26.01
2022-08-14,S003,P0020,50,39.94,5,1,54.0
2022-08-14,S004,P0001,137,45.26,10,1,130.64
2022-08-14,S004,P0002,266,85.51,0,0,284.11
2022-08-14,S004,P0003,72,83.06,5,1,76.92
2022-08-14,S004,P0004,43,88.19,0,1,50.27
2022-08-14,S004,P0005,294,97.9,0,0,297.79
2022-08-14,S004,P0006,24,94.43,5,1,26.57
2022-08-14,S004,P0007,7,45.06,5,1,16.25
2022-08-14,S004,P0008,222,59.36,0,1,237.94
2022-08-14,S004,P0009,93,78.9,15,0,104.0
2022-08-14,S004,P0010,249,32.37,0,0,248.42
2022-08-14,S004,P0011,421,33.23,15,0,433.16
2022-08-14,S004,P0012,106,42.05,15,0,108.47
2022-08-14,S004,P0013,118,91.15,20,0,117.05
2022-08-14,S004,P0014,3,95.33,5,0,22.14
2022-08-14,S004,P0015,0,41.66,0,0,9.33
2022-08-14,S004,P0016,62,67.32,15,0,60.66
2022-08-14,S004,P0017,339,59.0,15,1,355.79
2022-08-14,S004,P0018,19,11.08,20,0,30.64
2022-08-14,S004,P0019,49,61.32,20,0,65.38
2022-08-14,S004,P0020,287,46.74,0,0,302.74
2022-08-14,S005,P0001,16,60.24,5,0,17.51
2022-08-14,S005,P0002,245,61.91,0,0,252.54
2022-08-14,S005,P0003,125,98.62,0,1,134.38
2022-08-14,S005,P0004,217,74.08,20,1,211.65
2022-08-14,S005,P0005,396,67.02,5,1,399.49
2022-08-14,S005,P0006,23,55.71,5,1,41.03
2022-08-14,S005,P0007,61,33.38,10,1,53.14
2022-08-14,S005,P0008,33,16.94,0,0,49.67
2022-08-14,S005,P0009,44,51.97,5,0,44.47
2022-08-14,S005,P0010,404,74.87,15,0,416.01
2022-08-14,S005,P0011,143,29.61,20,1,161.09
2022-08-14,S005,P0012,364,51.06,15,1,361.18
2022-08-14,S005,P0013,354,10.97,5,1,365.41
2022-08-14,S005,P0014,52,72.07,10,1,62.27
2022-08-14,S005,P0015,238,53.92,20,0,236.58
2022-08-14,S005,P0016,60,79.26,10,0,59.14
2022-08-14,S005,P0017,76,22.12,0,1,82.23
2022-08-14,S005,P0018,207,10.86,10,1,217.48
2022-08-14,S005,P0019,239,67.12,20,0,235.02
2022-08-14,S005,P0020,91,61.3,10,1,87.37
2022-08-15,S001,P0001,156,95.07,10,0,150.99
2022-08-15,S001,P0002,23,12.03,20,1,31.44
2022-08-15,S001,P0003,240,97.92,20,1,258.28
2022-08-15,S001,P0004,370,93.72,0,1,362.47
2022-08-15,S001,P0005,183,88.95,0,0,176.6
2022-08-15,S001,P0006,77,83.86,15,0,68.52
2022-08-15,S001,P0007,421,21.44,10,1,415.08
2022-08-15,S001,P0008,308,50.14,0,0,327.25
2022-08-15,S001,P0009,130,25.18,10,1,125.3
2022-08-15,S001,P0010,8,44.76,15,0,10.66
2022-08-15,S001,P0011,2,38.44,20,0,-6.23
2022-08-15,S001,P0012,45,82.42,5,0,47.81
2022-08-15,S001,P0013,42,82.33,15,1,43.7
2022-08-15,S001,P0014,201,92.12,0,1,214.03
2022-08-15,S001,P0015,8,27.41,0,0,20.3
2022-08-15,S001,P0016,10,71.92,5,0,29.3
2022-08-15,S001,P0017,19,81.42,20,0,11.81
2022-08-15,S001,P0018,373,80.84,5,1,389.77
2022-08-15,S001,P0019,182,11.33,20,1,191.94
2022-08-15,S001,P0020,127,51.89,0,0,132.3
2022-08-15,S002,P0001,76,61.59,0,0,70.81
2022-08-15,S002,P0002,35,15.68,0,1,45.83
2022-08-15,S002,P0003,217,18.75,10,1,208.67
2022-08-15,S002,P0004,266,58.02,15,1,259.98
2022-08-15,S002,P0005,135,14.88,10,0,127.25
2022-08-15,S002,P0006,123,66.73,0,0,117.17
2022-08-15,S002,P0007,280,39.41,0,0,277.44
2022-08-15,S002,P0008,123,19.05,10,1,121.24
2022-08-15,S002,P0009,174,60.63,10,0,169.69
2022-08-15,S002,P0010,57,19.56,15,1,53.27
2022-08-15,S002,P0011,154,51.55,0,0,151.8
2022-08-15,S002,P0012,21,19.07,15,1,31.25
2022-08-15,S002,P0013,204,38.33,5,0,202.78
2022-08-15,S002,P0014,136,16.08,5,1,147.48
2022-08-15,S002,P0015,91,64.99,20,1,110.53
2022-08-15,S002,P0016,132,77.48,20,1,133.72
2022-08-15,S002,P0017,19,34.74,20,0,14.27
2022-08-15,S002,P0018,201,68.06,5,1,198.39
2022-08-15,S002,P0019,154,48.21,5,1,153.85
2022-08-15,S002,P0020,39,48.38,20,0,40.92
2022-08-15,S003,P0001,343,88.63,20,0,335.49
2022-08-15,S003,P0002,36,18.12,10,1,30.88
2022-08-15,S003,P0003,185,85.61,20,0,201.32
2022-08-15,S003,P0004,97,53.15,20,0,112.39
2022-08-15,S003,P0005,185,34.84,0,0,202.75
2022-08-15,S003,P0006,299,17.16,15,0,301.99
2022-08-15,S003,P0007,29,13.15,0,0,30.92
2022-08-15,S003,P0008,149,33.03,0,0,142.9
2022-08-15,S003,P0009,177,44.78,15,1,180.9
2022-08-15,S003,P0010,78,39.57,10,1,80.86
2022-08-15,S003,P0011,113,89.58,20,0,121.13
2022-08-15,S003,P0012,14,45.05,0,0,16.94
2022-08-15,S003,P0013,154,99.02,20,0,145.8
2022-08-15,S003,P0014,33,29.63,15,0,41.82
2022-08-15,S003,P0015,109,15.91,15,1,118.1
2022-08-15,S003,P0016,140,87.3,5,0,153.54
2022-08-15,S003,P0017,143,51.15,15,1,144.39
2022-08-15,S003,P0018,42,13.66,0,0,59.42
2022-08-15,S003,P0019,184,50.03,0,0,191.59
2022-08-15,S003,P0020,137,16.65,20,0,137.92
2022-08-15,S004,P0001,74,48.02,5,1,91.82
2022-08-15,S004,P0002,164,79.32,5,0,169.13
2022-08-15,S004,P0003,21,24.31,0,1,39.59
2022-08-15,S004,P0004,152,49.11,0,0,155.33
2022-08-15,S004,P0005,59,32.7,20,0,61.83
2022-08-15,S004,P0006,279,46.26,15,0,292.58
2022-08-15,S004,P0007,100,16.31,0,1,119.66
2022-08-15,S004,P0008,89,46.53,15,1,97.76
2022-08-15,S004,P0009,127,58.07,0,0,138.58
2022-08-15,S004,P0010,112,65.0,10,0,110.34
2022-08-15,S004,P0011,107,24.85,0,0,104.96
2022-08-15,S004,P0012,82,46.76,5,0,93.49
2022-08-15,S004,P0013,188,69.23,10,0,190.84
2022-08-15,S004,P0014,53,95.61,10,1,45.13
2022-08-15,S004,P0015,320,50.39,5,1,333.63
2022-08-15,S004,P0016,141,67.01,10,1,142.22
2022-08-15,S004,P0017,27,28.02,0,1,26.99
2022-08-15,S004,P0018,22,48.47,10,0,28.94
2022-08-15,S004,P0019,95,81.14,15,1,92.66
2022-08-15,S004,P0020,35,25.93,10,0,50.72
2022-08-15,S005,P0001,123,20.34,0,0,134.43
2022-08-15,S005,P0002,84,62.84,20,1,78.93
2022-08-15,S005,P0003,253,43.5,5,1,267.24
2022-08-15,S005,P0004,121,96.16,5,0,111.62
2022-08-15,S005,P0005,15,83.99,0,1,32.55
2022-08-15,S005,P0006,177,25.18,15,1,188.09
2022-08-15,S005,P0007,180,70.55,0,0,187.48
2022-08-15,S005,P0008,2,10.33,15,1,12.39
2022-08-15,S005,P0009,104,51.29,5,0,114.8
2022-08-15,S005,P0010,70,57.2,0,0,66.14
2022-08-15,S005,P0011,137,95.14,15,0,156.11
2022-08-15,S005,P0012,30,76.42,5,0,36.63
2022-08-15,S005,P0013,45,63.91,10,1,42.96
2022-08-15,S005,P0014,239,40.11,0,0,248.93
2022-08-15,S005,P0015,22,14.23,5,1,39.86
2022-08-15,S005,P0016,113,82.18,20,0,119.58
2022-08-15,S005,P0017,155,90.6,5,1,148.1
2022-08-15,S005,P0018,152,15.73,20,1,164.02
2022-08-15,S005,P0019,2,30.35,0,0,6.23
2022-08-15,S005,P0020,161,55.43,5,1,172.21
2022-08-16,S001,P0001,129,70.95,5,1,124.3
2022-08-16,S001,P0002,129,60.89,0,1,119.49
2022-08-16,S001,P0003,241,23.49,5,0,245.41
2022-08-16,S001,P0004,76,48.96,0,1,67.5
2022-08-16,S001,P0005,201,80.4,20,1,194.5
2022-08-16,S001,P0006,361,58.36,5,1,370.51
2022-08-16,S001,P0007,155,63.72,5,0,163.75
2022-08-16,S001,P0008,247,54.29,10,1,258.82
2022-08-16,S001,P0009,15,80.02,5,0,23.3
2022-08-16,S001,P0010,87,25.29,20,0,103.87
2022-08-16,S001,P0011,92,93.48,10,1,86.54
2022-08-16,S001,P0012,35,27.55,15,0,29.14
2022-08-16,S001,P0013,65,79.3,15,1,65.28
2022-08-16,S001,P0014,168,70.89,20,1,183.64
2022-08-16,S001,P0015,90,48.28,5,0,105.14
2022-08-16,S001,P0016,181,30.37,0,1,187.37
2022-08-16,S001,P0017,32,96.4,15,0,34.64
2022-08-16,S001,P0018,284,38.03,5,1,291.02
2022-08-16,S001,P0019,28,84.11,5,0,45.3
2022-08-16,S001,P0020,348,13.05,5,1,363.31
2022-08-16,S002,P0001,35,80.92,20,1,52.19
2022-08-16,S002,P0002,3,48.12,15,1,6.65
2022-08-16,S002,P0003,18,26.43,15,1,10.88
2022-08-16,S002,P0004,3,83.47,10,0,-3.75
2022-08-16,S002,P0005,22,82.21,15,0,24.8
2022-08-16,S002,P0006,64,36.66,15,1,70.87
2022-08-16,S002,P0007,14,75.23,5,0,19.24
2022-08-16,S002,P0008,333,84.05,20,1,333.67
2022-08-16,S002,P0009,115,80.81,5,0,117.74
2022-08-16,S002,P0010,192,55.65,10,1,203.36
2022-08-16,S002,P0011,21,20.83,15,1,24.16
2022-08-16,S002,P0012,264,54.31,20,0,283.52
2022-08-16,S002,P0013,158,15.01,10,0,158.41
2022-08-16,S002,P0014,12,26.36,15,0,12.95
2022-08-16,S002,P0015,67,89.6,0,0,77.17
2022-08-16,S002,P0016,0,31.66,5,1,7.44
2022-08-16,S002,P0017,226,72.71,5,1,221.36
2022-08-16,S002,P0018,132,81.27,20,1,139.07
2022-08-16,S002,P0019,303,44.57,15,0,309.26
2022-08-16,S002,P0020,409,90.32,10,1,408.09
2022-08-16,S003,P0001,28,79.69,0,1,18.72
2022-08-16,S003,P0002,228,37.65,20,0,234.82
2022-08-16,S003,P0003,247,79.32,5,0,254.51
2022-08-16,S003,P0004,47,78.45,10,0,66.59
2022-08-16,S003,P0005,364,14.32,15,1,374.46
2022-08-16,S003,P0006,382,68.51,20,0,387.72
2022-08-16,S003,P0007,76,12.0,10,1,69.94
2022-08-16,S003,P0008,8,16.55,10,1,11.25
2022-08-16,S003,P0009,451,78.83,20,0,458.26
2022-08-16,S003,P0010,188,79.17,10,0,182.96
2022-08-16,S003,P0011,164,73.18,15,0,178.98
2022-08-16,S003,P0012,214,17.91,10,1,233.23
2022-08-16,S003,P0013,57,51.64,5,1,69.29
2022-08-16,S003,P0014,168,26.01,0,0,182.43
2022-08-16,S003,P0015,37,14.03,5,1,51.34
2022-08-16,S003,P0016,233,99.89,20,0,241.8
2022-08-16,S003,P0017,36,14.53,0,1,55.26
2022-08-16,S003,P0018,41,56.56,5,0,55.64
2022-08-16,S003,P0019,70,35.41,15,0,77.3
2022-08-16,S003,P0020,4,79.06,15,0,13.41
2022-08-16,S004,P0001,17,27.77,20,0,15.78
2022-08-16,S004,P0002,131,83.24,5,1,138.95
2022-08-16,S004,P0003,5,85.34,20,1,12.2
2022-08-16,S004,P0004,208,52.89,20,0,214.22
2022-08-16,S004,P0005,213,12.13,0,0,222.16
2022-08-16,S004,P0006,120,35.81,5,1,120.17
2022-08-16,S004,P0007,40,70.76,10,1,47.37
2022-08-16,S004,P0008,103,80.76,10,0,117.49
2022-08-16,S004,P0009,221,22.53,10,1,232.76
2022-08-16,S004,P0010,50,71.69,10,1,48.16
2022-08-16,S004,P0011,48,47.69,0,1,62.78
2022-08-16,S004,P0012,265,67.63,10,1,268.05
2022-08-16,S004,P0013,118,97.24,5,1,131.33
2022-08-16,S004,P0014,8,30.01,0,1,2.16
2022-08-16,S004,P0015,267,86.95,20,0,283.71
2022-08-16,S004,P0016,90,30.06,15,1,108.07
2022-08-16,S004,P0017,174,59.6,10,0,190.85
2022-08-16,S004,P0018,144,24.87,20,1,158.25
2022-08-16,S004,P0019,184,87.98,15,0,199.5
2022-08-16,S004,P0020,229,21.66,10,1,235.96
2022-08-16,S005,P0001,195,61.06,5,1,197.99
2022-08-16,S005,P0002,58,74.87,10,0,48.56
2022-08-16,S005,P0003,132,51.86,10,1,122.63
2022-08-16,S005,P0004,76,71.18,0,1,86.48
2022-08-16,S005,P0005,121,39.74,20,1,123.77
2022-08-16,S005,P0006,306,32.88,15,1,306.91
2022-08-16,S005,P0007,30,33.47,5,0,37.04
2022-08-16,S005,P0008,77,25.46,10,0,79.41
2022-08-16,S005,P0009,260,38.38,5,0,255.96
2022-08-16,S005,P0010,194,99.63,20,1,193.32
2022-08-16,S005,P0011,30,54.86,5,1,30.5
2022-08-16,S005,P0012,37,96.62,0,0,52.91
2022-08-16,S005,P0013,212,83.39,15,1,226.43
2022-08-16,S005,P0014,39,73.94,10,0,35.84
2022-08-16,S005,P0015,125,81.17,10,1,121.47
2022-08-16,S005,P0016,143,35.49,0,0,152.95
2022-08-16,S005,P0017,152,12.71,5,0,150.35
2022-08-16,S005,P0018,172,25.17,15,0,174.34
2022-08-16,S005,P0019,296,63.97,10,0,304.1
2022-08-16,S005,P0020,165,49.27,15,0,175.03
2022-08-17,S001,P0001,248,25.53,10,1,265.98
2022-08-17,S001,P0002,351,39.45,10,0,344.61
2022-08-17,S001,P0003,196,43.07,20,0,214.23
2022-08-17,S001,P0004,475,71.59,5,1,473.48
2022-08-17,S001,P0005,100,46.56,0,1,100.26
2022-08-17,S001,P0006,107,96.67,10,0,112.23
2022-08-17,S001,P0007,262,93.58,15,1,260.72
2022-08-17,S001,P0008,330,44.88,15,0,330.44
2022-08-17,S001,P0009,193,46.72,10,1,193.04
2022-08-17,S001,P0010,459,84.93,10,0,469.12
2022-08-17,S001,P0011,12,65.6,15,1,7.87
2022-08-17,S001,P0012,94,85.63,5,1,95.06
2022-08-17,S001,P0013,18,42.55,10,1,34.83
2022-08-17,S001,P0014,102,25.09,15,0,113.68
2022-08-17,S001,P0015,388,23.88,5,0,402.48
2022-08-17,S001,P0016,155,67.54,0,0,148.45
2022-08-17,S001,P0017,155,55.87,15,0,161.66
2022-08-17,S001,P0018,7,62.3,0,1,24.76
2022-08-17,S001,P0019,9,70.14,10,0,23.95
2022-08-17,S001,P0020,128,33.19,10,1,126.04
2022-08-17,S002,P0001,348,47.9,15,1,347.07
2022-08-17,S002,P0002,228,57.03,10,0,235.73
2022-08-17,S002,P0003,170,36.26,0,0,189.42
2022-08-17,S002,P0004,209,73.36,10,0,207.53
2022-08-17,S002,P0005,354,31.91,15,1,363.57
2022-08-17,S002,P0006,30,84.13,0,1,33.94
2022-08-17,S002,P0007,2,87.22,20,1,6.97
2022-08-17,S002,P0008,69,14.38,20,0,73.02
2022-08-17,S002,P0009,412,23.72,5,0,407.3
2022-08-17,S002,P0010,40,87.86,15,0,50.25
2022-08-17,S002,P0011,172,72.86,5,0,182.84
2022-08-17,S002,P0012,203,88.63,20,1,212.68
2022-08-17,S002,P0013,121,35.85,0,1,131.57
2022-08-17,S002,P0014,42,65.32,10,1,34.88
2022-08-17,S002,P0015,127,48.59,15,1,126.38
2022-08-17,S002,P0016,94,37.87,0,1,85.07
2022-08-17,S002,P0017,37,51.21,5,0,38.86
2022-08-17,S002,P0018,24,67.85,0,0,40.14
2022-08-17,S002,P0019,317,12.3,0,1,307.26
2022-08-17,S002,P0020,343,13.25,10,0,355.45
2022-08-17,S003,P0001,73,31.18,0,1,76.0
2022-08-17,S003,P0002,109,94.59,20,1,114.04
2022-08-17,S003,P0003,21,16.75,10,0,18.34
2022-08-17,S003,P0004,113,85.26,15,0,110.09
2022-08-17,S003,P0005,8,10.24,20,0,7.83
2022-08-17,S003,P0006,196,61.2,15,1,196.43
2022-08-17,S003,P0007,121,50.72,20,0,111.65
2022-08-17,S003,P0008,308,25.01,15,0,310.53
2022-08-17,S003,P0009,6,26.12,15,1,4.74
2022-08-17,S003,P0010,169,57.71,0,1,173.35
2022-08-17,S003,P0011,282,87.77,20,0,272.36
2022-08-17,S003,P0012,107,42.3,20,1,107.13
